filename,width,height,depth,name,xmin,ymin,xmax,ymax
maksssksksss564.png,400,226,3,with_mask,98,34,116,49
maksssksksss564.png,400,226,3,with_mask,228,10,234,17
maksssksksss564.png,400,226,3,with_mask,306,183,333,225
maksssksksss564.png,400,226,3,with_mask,319,103,354,142
maksssksksss564.png,400,226,3,with_mask,317,54,344,77
maksssksksss564.png,400,226,3,with_mask,320,86,335,107
maksssksksss564.png,400,226,3,with_mask,303,36,320,59
maksssksksss564.png,400,226,3,with_mask,342,32,355,47
maksssksksss565.png,301,400,3,without_mask,134,191,229,316
maksssksksss566.png,400,300,3,with_mask,101,76,128,101
maksssksksss566.png,400,300,3,mask_weared_incorrect,237,73,255,89
maksssksksss566.png,400,300,3,with_mask,195,70,210,103
maksssksksss566.png,400,300,3,with_mask,267,74,290,99
maksssksksss566.png,400,300,3,with_mask,13,82,25,92
maksssksksss566.png,400,300,3,with_mask,37,87,48,100
maksssksksss566.png,400,300,3,with_mask,1,87,14,99
maksssksksss567.png,400,267,3,with_mask,80,61,116,100
maksssksksss567.png,400,267,3,with_mask,228,42,260,80
maksssksksss567.png,400,267,3,with_mask,304,47,339,84
maksssksksss567.png,400,267,3,without_mask,135,69,156,90
maksssksksss567.png,400,267,3,without_mask,35,69,55,91
maksssksksss568.png,301,400,3,with_mask,101,195,194,308
maksssksksss569.png,400,226,3,with_mask,161,97,197,149
maksssksksss570.png,400,266,3,with_mask,148,130,176,161
maksssksksss570.png,400,266,3,with_mask,233,126,261,155
maksssksksss570.png,400,266,3,without_mask,43,138,62,160
maksssksksss570.png,400,266,3,without_mask,108,115,131,137
maksssksksss570.png,400,266,3,without_mask,288,116,303,138
maksssksksss570.png,400,266,3,without_mask,318,133,336,151
maksssksksss570.png,400,266,3,without_mask,365,129,382,148
maksssksksss570.png,400,266,3,without_mask,188,132,199,147
maksssksksss571.png,301,400,3,without_mask,122,196,210,319
maksssksksss572.png,400,225,3,with_mask,109,115,142,150
maksssksksss572.png,400,225,3,with_mask,168,9,199,42
maksssksksss572.png,400,225,3,with_mask,194,48,231,86
maksssksksss572.png,400,225,3,with_mask,216,21,246,54
maksssksksss572.png,400,225,3,with_mask,279,69,300,91
maksssksksss572.png,400,225,3,with_mask,337,73,357,95
maksssksksss573.png,510,287,3,with_mask,442,45,494,100
maksssksksss573.png,510,287,3,with_mask,408,77,449,133
maksssksksss573.png,510,287,3,with_mask,188,60,267,139
maksssksksss573.png,510,287,3,with_mask,270,53,308,125
maksssksksss573.png,510,287,3,with_mask,85,117,158,189
maksssksksss573.png,510,287,3,with_mask,16,140,81,183
maksssksksss574.png,400,225,3,with_mask,92,17,140,74
maksssksksss574.png,400,225,3,with_mask,192,61,230,102
maksssksksss574.png,400,225,3,with_mask,250,107,273,132
maksssksksss574.png,400,225,3,with_mask,281,127,302,145
maksssksksss574.png,400,225,3,with_mask,313,107,333,129
maksssksksss574.png,400,225,3,with_mask,341,139,355,158
maksssksksss575.png,400,225,3,with_mask,170,43,195,69
maksssksksss575.png,400,225,3,without_mask,36,99,54,114
maksssksksss575.png,400,225,3,without_mask,234,153,258,186
maksssksksss575.png,400,225,3,without_mask,383,127,400,150
maksssksksss575.png,400,225,3,without_mask,220,86,230,102
maksssksksss576.png,400,295,3,with_mask,105,70,180,155
maksssksksss576.png,400,295,3,with_mask,176,79,259,175
maksssksksss577.png,400,267,3,with_mask,106,61,117,72
maksssksksss577.png,400,267,3,without_mask,137,67,152,80
maksssksksss577.png,400,267,3,with_mask,188,55,203,72
maksssksksss577.png,400,267,3,with_mask,237,70,256,88
maksssksksss577.png,400,267,3,with_mask,279,79,297,97
maksssksksss577.png,400,267,3,with_mask,323,69,348,92
maksssksksss577.png,400,267,3,with_mask,384,62,400,92
maksssksksss577.png,400,267,3,with_mask,85,71,94,81
maksssksksss577.png,400,267,3,with_mask,74,64,83,75
maksssksksss577.png,400,267,3,with_mask,59,65,67,75
maksssksksss577.png,400,267,3,with_mask,44,65,54,73
maksssksksss578.png,400,282,3,without_mask,139,213,153,231
maksssksksss578.png,400,282,3,with_mask,191,117,222,154
maksssksksss578.png,400,282,3,with_mask,307,123,340,161
maksssksksss579.png,400,226,3,with_mask,150,26,193,86
maksssksksss579.png,400,226,3,with_mask,204,127,245,175
maksssksksss579.png,400,226,3,without_mask,274,51,286,72
maksssksksss580.png,267,400,3,with_mask,100,57,148,100
maksssksksss581.png,301,400,3,with_mask,86,194,195,340
maksssksksss582.png,400,400,3,with_mask,160,127,321,309
maksssksksss583.png,400,225,3,with_mask,274,54,345,133
maksssksksss583.png,400,225,3,with_mask,157,67,237,164
maksssksksss583.png,400,225,3,with_mask,34,57,106,132
maksssksksss584.png,400,267,3,with_mask,2,44,33,81
maksssksksss584.png,400,267,3,with_mask,83,84,112,118
maksssksksss584.png,400,267,3,with_mask,152,104,181,136
maksssksksss584.png,400,267,3,with_mask,218,92,243,127
maksssksksss584.png,400,267,3,with_mask,268,94,297,121
maksssksksss584.png,400,267,3,with_mask,316,96,342,122
maksssksksss584.png,400,267,3,with_mask,344,92,357,112
maksssksksss584.png,400,267,3,without_mask,359,92,381,116
maksssksksss584.png,400,267,3,without_mask,189,74,216,98
maksssksksss584.png,400,267,3,without_mask,250,82,266,110
maksssksksss585.png,400,399,3,without_mask,7,116,55,163
maksssksksss585.png,400,399,3,with_mask,110,112,161,161
maksssksksss585.png,400,399,3,with_mask,162,134,227,210
maksssksksss585.png,400,399,3,without_mask,229,120,255,160
maksssksksss585.png,400,399,3,with_mask,267,143,326,200
maksssksksss585.png,400,399,3,without_mask,343,129,400,183
maksssksksss586.png,400,267,3,with_mask,111,106,146,164
maksssksksss586.png,400,267,3,with_mask,194,115,224,164
maksssksksss586.png,400,267,3,with_mask,22,120,50,161
maksssksksss587.png,400,312,3,with_mask,69,152,99,181
maksssksksss587.png,400,312,3,with_mask,208,24,247,58
maksssksksss588.png,400,267,3,with_mask,81,109,104,138
maksssksksss588.png,400,267,3,with_mask,182,69,199,101
maksssksksss588.png,400,267,3,with_mask,326,122,354,152
maksssksksss589.png,267,400,3,with_mask,88,95,178,185
maksssksksss590.png,301,400,3,with_mask,66,189,172,316
maksssksksss591.png,400,267,3,with_mask,137,101,195,172
maksssksksss592.png,600,600,3,with_mask,121,227,384,495
maksssksksss593.png,400,226,3,with_mask,75,107,126,185
maksssksksss593.png,400,226,3,with_mask,122,78,183,141
maksssksksss593.png,400,226,3,with_mask,196,98,235,148
maksssksksss594.png,400,267,3,with_mask,11,64,40,94
maksssksksss594.png,400,267,3,with_mask,88,61,119,95
maksssksksss594.png,400,267,3,with_mask,184,49,210,83
maksssksksss594.png,400,267,3,with_mask,217,64,246,97
maksssksksss594.png,400,267,3,with_mask,243,52,271,78
maksssksksss594.png,400,267,3,with_mask,276,42,311,70
maksssksksss594.png,400,267,3,with_mask,322,35,346,66
maksssksksss594.png,400,267,3,with_mask,353,26,384,61
maksssksksss595.png,400,267,3,with_mask,46,78,65,96
maksssksksss595.png,400,267,3,with_mask,118,75,134,93
maksssksksss595.png,400,267,3,with_mask,157,76,173,96
maksssksksss595.png,400,267,3,with_mask,175,68,191,87
maksssksksss595.png,400,267,3,with_mask,243,77,260,96
maksssksksss595.png,400,267,3,with_mask,294,78,311,98
maksssksksss596.png,301,400,3,with_mask,101,151,228,327
maksssksksss597.png,400,267,3,with_mask,295,125,317,149
maksssksksss597.png,400,267,3,with_mask,344,115,366,142
maksssksksss598.png,301,400,3,with_mask,111,203,221,355
maksssksksss599.png,301,400,3,with_mask,86,144,198,281
maksssksksss600.png,400,250,3,with_mask,143,77,252,184
maksssksksss601.png,301,400,3,with_mask,84,163,184,300
maksssksksss602.png,400,226,3,with_mask,251,22,270,44
maksssksksss603.png,400,278,3,with_mask,49,11,55,17
maksssksksss603.png,400,278,3,with_mask,32,52,40,60
maksssksksss603.png,400,278,3,without_mask,52,76,61,86
maksssksksss603.png,400,278,3,with_mask,47,98,58,109
maksssksksss603.png,400,278,3,with_mask,68,100,75,111
maksssksksss603.png,400,278,3,with_mask,2,129,12,140
maksssksksss603.png,400,278,3,with_mask,24,125,34,134
maksssksksss603.png,400,278,3,with_mask,47,127,59,138
maksssksksss603.png,400,278,3,without_mask,40,154,51,165
maksssksksss603.png,400,278,3,with_mask,25,192,36,201
maksssksksss603.png,400,278,3,without_mask,60,171,69,182
maksssksksss603.png,400,278,3,with_mask,142,2,149,9
maksssksksss603.png,400,278,3,with_mask,137,12,146,21
maksssksksss603.png,400,278,3,with_mask,124,23,130,30
maksssksksss603.png,400,278,3,with_mask,118,30,124,38
maksssksksss603.png,400,278,3,with_mask,103,38,111,46
maksssksksss603.png,400,278,3,with_mask,95,64,102,70
maksssksksss603.png,400,278,3,without_mask,82,67,89,73
maksssksksss603.png,400,278,3,with_mask,86,76,93,83
maksssksksss603.png,400,278,3,without_mask,103,77,111,85
maksssksksss603.png,400,278,3,with_mask,102,108,110,117
maksssksksss603.png,400,278,3,without_mask,111,122,118,130
maksssksksss603.png,400,278,3,mask_weared_incorrect,111,151,122,163
maksssksksss603.png,400,278,3,with_mask,99,165,111,177
maksssksksss603.png,400,278,3,with_mask,124,210,137,224
maksssksksss603.png,400,278,3,with_mask,91,257,106,272
maksssksksss603.png,400,278,3,with_mask,180,3,184,8
maksssksksss603.png,400,278,3,with_mask,165,13,171,20
maksssksksss603.png,400,278,3,with_mask,154,17,161,23
maksssksksss603.png,400,278,3,without_mask,159,30,164,37
maksssksksss603.png,400,278,3,with_mask,169,26,177,35
maksssksksss603.png,400,278,3,with_mask,127,55,134,62
maksssksksss603.png,400,278,3,with_mask,156,54,163,62
maksssksksss603.png,400,278,3,without_mask,135,63,143,72
maksssksksss603.png,400,278,3,without_mask,117,72,124,80
maksssksksss603.png,400,278,3,with_mask,143,78,152,87
maksssksksss603.png,400,278,3,with_mask,133,100,142,107
maksssksksss603.png,400,278,3,with_mask,178,87,186,96
maksssksksss603.png,400,278,3,with_mask,164,100,174,108
maksssksksss603.png,400,278,3,with_mask,139,124,147,134
maksssksksss603.png,400,278,3,with_mask,169,116,178,126
maksssksksss603.png,400,278,3,with_mask,146,168,156,180
maksssksksss603.png,400,278,3,with_mask,148,189,158,201
maksssksksss603.png,400,278,3,with_mask,159,192,170,205
maksssksksss603.png,400,278,3,with_mask,158,254,173,269
maksssksksss603.png,400,278,3,with_mask,182,216,189,226
maksssksksss603.png,400,278,3,with_mask,183,159,194,170
maksssksksss603.png,400,278,3,with_mask,177,149,188,157
maksssksksss603.png,400,278,3,with_mask,189,17,194,23
maksssksksss603.png,400,278,3,with_mask,216,7,221,13
maksssksksss603.png,400,278,3,with_mask,202,21,207,24
maksssksksss603.png,400,278,3,with_mask,213,27,220,34
maksssksksss603.png,400,278,3,with_mask,227,15,233,22
maksssksksss603.png,400,278,3,with_mask,196,36,203,44
maksssksksss603.png,400,278,3,with_mask,212,54,216,59
maksssksksss603.png,400,278,3,with_mask,199,64,208,71
maksssksksss603.png,400,278,3,with_mask,221,80,229,88
maksssksksss603.png,400,278,3,with_mask,191,97,199,107
maksssksksss603.png,400,278,3,with_mask,219,94,227,102
maksssksksss603.png,400,278,3,with_mask,211,100,220,111
maksssksksss603.png,400,278,3,with_mask,195,123,203,132
maksssksksss603.png,400,278,3,with_mask,249,1,255,6
maksssksksss603.png,400,278,3,with_mask,254,22,260,29
maksssksksss603.png,400,278,3,with_mask,265,17,270,23
maksssksksss603.png,400,278,3,with_mask,276,22,280,28
maksssksksss603.png,400,278,3,with_mask,279,23,285,30
maksssksksss603.png,400,278,3,without_mask,269,36,274,42
maksssksksss603.png,400,278,3,with_mask,292,27,298,35
maksssksksss603.png,400,278,3,without_mask,293,37,299,44
maksssksksss603.png,400,278,3,with_mask,281,54,288,61
maksssksksss603.png,400,278,3,without_mask,255,45,262,51
maksssksksss603.png,400,278,3,mask_weared_incorrect,246,49,254,57
maksssksksss603.png,400,278,3,with_mask,251,80,259,87
maksssksksss603.png,400,278,3,with_mask,238,106,247,115
maksssksksss603.png,400,278,3,with_mask,265,104,273,112
maksssksksss603.png,400,278,3,with_mask,234,142,245,151
maksssksksss603.png,400,278,3,with_mask,236,206,249,219
maksssksksss603.png,400,278,3,with_mask,213,236,227,250
maksssksksss603.png,400,278,3,with_mask,253,225,266,238
maksssksksss603.png,400,278,3,with_mask,304,1,311,7
maksssksksss603.png,400,278,3,with_mask,326,18,332,26
maksssksksss603.png,400,278,3,without_mask,334,23,339,29
maksssksksss603.png,400,278,3,with_mask,327,37,332,44
maksssksksss603.png,400,278,3,with_mask,328,45,335,52
maksssksksss603.png,400,278,3,with_mask,307,63,315,72
maksssksksss603.png,400,278,3,with_mask,325,82,332,90
maksssksksss603.png,400,278,3,with_mask,275,114,284,124
maksssksksss603.png,400,278,3,with_mask,289,108,298,117
maksssksksss603.png,400,278,3,with_mask,283,125,293,134
maksssksksss603.png,400,278,3,with_mask,287,145,296,156
maksssksksss603.png,400,278,3,with_mask,275,149,286,161
maksssksksss603.png,400,278,3,with_mask,297,248,311,263
maksssksksss603.png,400,278,3,with_mask,354,267,370,278
maksssksksss603.png,400,278,3,with_mask,380,270,395,278
maksssksksss603.png,400,278,3,with_mask,358,219,371,231
maksssksksss603.png,400,278,3,with_mask,372,212,383,226
maksssksksss603.png,400,278,3,with_mask,373,163,384,175
maksssksksss603.png,400,278,3,with_mask,373,144,384,155
maksssksksss603.png,400,278,3,with_mask,397,132,401,142
maksssksksss603.png,400,278,3,with_mask,356,131,364,136
maksssksksss603.png,400,278,3,with_mask,362,117,371,127
maksssksksss603.png,400,278,3,with_mask,349,100,358,110
maksssksksss603.png,400,278,3,with_mask,367,85,375,95
maksssksksss603.png,400,278,3,with_mask,345,86,354,95
maksssksksss603.png,400,278,3,with_mask,338,75,345,84
maksssksksss603.png,400,278,3,with_mask,362,74,367,80
maksssksksss603.png,400,278,3,with_mask,339,59,347,67
maksssksksss603.png,400,278,3,with_mask,346,44,352,51
maksssksksss603.png,400,278,3,with_mask,383,48,388,55
maksssksksss603.png,400,278,3,with_mask,391,27,397,34
maksssksksss603.png,400,278,3,with_mask,356,18,362,24
maksssksksss603.png,400,278,3,with_mask,346,9,351,16
maksssksksss603.png,400,278,3,with_mask,370,13,376,18
maksssksksss603.png,400,278,3,without_mask,382,6,386,12
maksssksksss603.png,400,278,3,without_mask,396,18,401,23
maksssksksss604.png,400,226,3,with_mask,73,58,121,109
maksssksksss604.png,400,226,3,with_mask,247,40,304,94
maksssksksss605.png,267,400,3,with_mask,132,47,159,81
maksssksksss606.png,400,267,3,with_mask,224,102,256,135
maksssksksss606.png,400,267,3,with_mask,133,126,158,149
maksssksksss607.png,400,277,3,with_mask,67,70,146,161
maksssksksss607.png,400,277,3,with_mask,239,81,357,175
maksssksksss608.png,301,400,3,with_mask,109,139,218,271
maksssksksss609.png,301,400,3,without_mask,91,103,239,265
maksssksksss610.png,400,210,3,with_mask,117,66,141,93
maksssksksss610.png,400,210,3,with_mask,122,124,137,139
maksssksksss610.png,400,210,3,with_mask,192,22,227,63
maksssksksss611.png,400,267,3,with_mask,33,36,52,63
maksssksksss611.png,400,267,3,with_mask,96,63,114,83
maksssksksss611.png,400,267,3,with_mask,156,85,166,104
maksssksksss611.png,400,267,3,with_mask,243,68,258,87
maksssksksss611.png,400,267,3,mask_weared_incorrect,292,76,305,94
maksssksksss612.png,400,295,3,with_mask,173,88,296,231
maksssksksss613.png,400,267,3,with_mask,36,104,49,127
maksssksksss613.png,400,267,3,with_mask,77,114,84,125
maksssksksss613.png,400,267,3,with_mask,108,117,118,132
maksssksksss613.png,400,267,3,without_mask,194,102,206,117
maksssksksss613.png,400,267,3,with_mask,176,141,197,166
maksssksksss613.png,400,267,3,with_mask,250,95,259,108
maksssksksss613.png,400,267,3,with_mask,238,131,260,152
maksssksksss613.png,400,267,3,with_mask,305,120,319,132
maksssksksss613.png,400,267,3,with_mask,341,111,354,120
maksssksksss613.png,400,267,3,mask_weared_incorrect,322,144,341,167
maksssksksss614.png,301,400,3,with_mask,103,197,207,332
maksssksksss615.png,301,400,3,without_mask,85,270,154,373
maksssksksss616.png,400,267,3,with_mask,1,121,18,142
maksssksksss616.png,400,267,3,with_mask,27,112,45,131
maksssksksss616.png,400,267,3,with_mask,68,112,87,131
maksssksksss616.png,400,267,3,with_mask,107,106,124,123
maksssksksss616.png,400,267,3,with_mask,131,109,149,131
maksssksksss616.png,400,267,3,with_mask,185,115,203,135
maksssksksss616.png,400,267,3,with_mask,197,103,208,126
maksssksksss616.png,400,267,3,with_mask,241,111,251,124
maksssksksss616.png,400,267,3,with_mask,267,76,288,101
maksssksksss616.png,400,267,3,with_mask,337,83,361,107
maksssksksss616.png,400,267,3,with_mask,394,92,401,111
maksssksksss616.png,400,267,3,with_mask,362,90,381,111
maksssksksss616.png,400,267,3,without_mask,249,110,263,129
maksssksksss616.png,400,267,3,without_mask,154,122,171,142
maksssksksss616.png,400,267,3,without_mask,95,115,114,137
maksssksksss617.png,400,399,3,with_mask,157,108,244,208
maksssksksss618.png,301,400,3,without_mask,118,171,212,297
maksssksksss619.png,400,301,3,with_mask,151,115,172,135
maksssksksss619.png,400,301,3,with_mask,241,126,262,146
maksssksksss619.png,400,301,3,without_mask,305,125,317,139
maksssksksss620.png,400,267,3,with_mask,72,76,102,105
maksssksksss620.png,400,267,3,with_mask,140,68,167,95
maksssksksss620.png,400,267,3,with_mask,215,69,238,94
maksssksksss620.png,400,267,3,with_mask,304,144,315,156
maksssksksss620.png,400,267,3,without_mask,320,125,334,140
maksssksksss620.png,400,267,3,without_mask,363,126,385,147
maksssksksss621.png,400,226,3,without_mask,14,52,68,137
maksssksksss621.png,400,226,3,with_mask,191,35,208,54
maksssksksss621.png,400,226,3,with_mask,162,111,192,137
maksssksksss621.png,400,226,3,with_mask,299,46,386,141
maksssksksss621.png,400,226,3,with_mask,218,29,235,48
maksssksksss622.png,400,300,3,with_mask,138,66,171,99
maksssksksss622.png,400,300,3,with_mask,267,59,299,86
maksssksksss622.png,400,300,3,with_mask,322,76,342,100
maksssksksss622.png,400,300,3,with_mask,352,62,380,94
maksssksksss622.png,400,300,3,with_mask,377,83,394,102
maksssksksss623.png,400,245,3,with_mask,4,202,30,230
maksssksksss623.png,400,245,3,with_mask,38,179,64,206
maksssksksss623.png,400,245,3,mask_weared_incorrect,57,164,78,187
maksssksksss623.png,400,245,3,without_mask,30,109,47,126
maksssksksss623.png,400,245,3,with_mask,26,76,42,98
maksssksksss623.png,400,245,3,with_mask,4,70,18,88
maksssksksss623.png,400,245,3,without_mask,23,2,43,22
maksssksksss623.png,400,245,3,with_mask,109,9,130,29
maksssksksss623.png,400,245,3,with_mask,93,58,115,75
maksssksksss623.png,400,245,3,with_mask,97,111,115,133
maksssksksss623.png,400,245,3,with_mask,136,214,164,240
maksssksksss623.png,400,245,3,with_mask,195,173,220,193
maksssksksss623.png,400,245,3,with_mask,212,190,241,215
maksssksksss623.png,400,245,3,with_mask,188,94,211,117
maksssksksss623.png,400,245,3,with_mask,181,58,206,79
maksssksksss623.png,400,245,3,with_mask,185,28,208,46
maksssksksss623.png,400,245,3,with_mask,247,111,266,131
maksssksksss623.png,400,245,3,with_mask,254,56,275,78
maksssksksss623.png,400,245,3,with_mask,287,55,310,78
maksssksksss623.png,400,245,3,with_mask,359,149,387,167
maksssksksss623.png,400,245,3,with_mask,345,75,369,95
maksssksksss623.png,400,245,3,with_mask,320,41,338,59
maksssksksss623.png,400,245,3,with_mask,319,15,337,30
maksssksksss624.png,301,400,3,without_mask,95,195,193,338
maksssksksss625.png,400,277,3,with_mask,191,96,244,148
maksssksksss626.png,267,400,3,with_mask,69,100,214,267
maksssksksss627.png,400,225,3,without_mask,42,27,69,52
maksssksksss627.png,400,225,3,without_mask,132,5,144,20
maksssksksss627.png,400,225,3,without_mask,191,9,205,25
maksssksksss627.png,400,225,3,with_mask,204,14,225,39
maksssksksss627.png,400,225,3,without_mask,142,34,166,55
maksssksksss627.png,400,225,3,with_mask,130,63,161,96
maksssksksss627.png,400,225,3,without_mask,68,75,93,91
maksssksksss627.png,400,225,3,mask_weared_incorrect,36,167,63,194
maksssksksss627.png,400,225,3,mask_weared_incorrect,109,91,139,125
maksssksksss627.png,400,225,3,mask_weared_incorrect,169,77,213,121
maksssksksss627.png,400,225,3,without_mask,243,41,260,59
maksssksksss627.png,400,225,3,with_mask,256,44,282,72
maksssksksss627.png,400,225,3,with_mask,327,41,365,80
maksssksksss627.png,400,225,3,with_mask,263,132,310,182
maksssksksss628.png,400,262,3,with_mask,175,89,196,120
maksssksksss628.png,400,262,3,with_mask,70,93,81,104
maksssksksss629.png,301,400,3,with_mask,130,235,234,380
maksssksksss630.png,301,400,3,with_mask,92,233,151,338
maksssksksss631.png,400,209,3,with_mask,4,50,20,66
maksssksksss631.png,400,209,3,with_mask,49,53,63,68
maksssksksss631.png,400,209,3,with_mask,85,55,100,70
maksssksksss631.png,400,209,3,with_mask,105,35,118,51
maksssksksss631.png,400,209,3,with_mask,127,43,141,60
maksssksksss631.png,400,209,3,with_mask,169,49,184,66
maksssksksss631.png,400,209,3,with_mask,220,47,234,63
maksssksksss631.png,400,209,3,with_mask,255,58,268,72
maksssksksss631.png,400,209,3,with_mask,291,56,305,71
maksssksksss631.png,400,209,3,with_mask,327,67,344,81
maksssksksss631.png,400,209,3,with_mask,373,58,391,75
maksssksksss632.png,267,400,3,with_mask,94,57,167,131
maksssksksss633.png,400,400,3,with_mask,269,138,324,190
maksssksksss634.png,400,300,3,mask_weared_incorrect,126,62,147,91
maksssksksss634.png,400,300,3,with_mask,184,91,201,115
maksssksksss634.png,400,300,3,with_mask,307,86,323,105
maksssksksss634.png,400,300,3,without_mask,370,95,381,108
maksssksksss635.png,301,400,3,with_mask,79,112,232,318
maksssksksss636.png,400,300,3,with_mask,76,94,99,121
maksssksksss636.png,400,300,3,with_mask,163,113,187,133
maksssksksss636.png,400,300,3,without_mask,229,93,243,108
maksssksksss636.png,400,300,3,without_mask,271,103,285,121
maksssksksss636.png,400,300,3,with_mask,37,100,46,112
maksssksksss637.png,400,226,3,with_mask,37,36,55,54
maksssksksss637.png,400,226,3,with_mask,162,24,192,54
maksssksksss637.png,400,226,3,with_mask,176,109,202,127
maksssksksss637.png,400,226,3,with_mask,261,36,287,63
maksssksksss637.png,400,226,3,with_mask,312,33,329,45
maksssksksss637.png,400,226,3,with_mask,357,27,371,42
maksssksksss638.png,400,264,3,with_mask,53,100,108,158
maksssksksss638.png,400,264,3,with_mask,279,95,360,181
maksssksksss639.png,400,226,3,with_mask,32,35,89,96
maksssksksss639.png,400,226,3,with_mask,241,56,261,77
maksssksksss639.png,400,226,3,with_mask,336,47,367,80
maksssksksss639.png,400,226,3,with_mask,186,62,200,93
maksssksksss640.png,400,210,3,with_mask,21,48,77,104
maksssksksss640.png,400,210,3,with_mask,118,84,163,131
maksssksksss640.png,400,210,3,with_mask,157,113,189,146
maksssksksss640.png,400,210,3,with_mask,172,65,202,95
maksssksksss640.png,400,210,3,with_mask,195,103,240,150
maksssksksss640.png,400,210,3,with_mask,260,129,302,173
maksssksksss640.png,400,210,3,with_mask,283,42,314,71
maksssksksss640.png,400,210,3,mask_weared_incorrect,364,84,399,121
maksssksksss641.png,267,400,3,without_mask,1,248,15,273
maksssksksss641.png,267,400,3,without_mask,12,240,36,269
maksssksksss641.png,267,400,3,without_mask,66,200,108,248
maksssksksss641.png,267,400,3,without_mask,216,272,257,318
maksssksksss642.png,252,400,3,with_mask,72,9,117,75
maksssksksss642.png,252,400,3,with_mask,138,100,182,158
maksssksksss643.png,400,400,3,with_mask,131,126,277,284
maksssksksss644.png,301,400,3,with_mask,52,198,172,337
maksssksksss645.png,301,400,3,with_mask,53,184,173,323
maksssksksss646.png,301,400,3,with_mask,91,188,201,334
maksssksksss647.png,400,265,3,mask_weared_incorrect,21,40,66,87
maksssksksss647.png,400,265,3,without_mask,82,21,108,43
maksssksksss647.png,400,265,3,with_mask,134,44,152,67
maksssksksss647.png,400,265,3,with_mask,150,75,182,109
maksssksksss647.png,400,265,3,with_mask,62,159,145,240
maksssksksss647.png,400,265,3,with_mask,186,142,264,223
maksssksksss647.png,400,265,3,with_mask,229,85,268,128
maksssksksss647.png,400,265,3,with_mask,186,52,214,82
maksssksksss647.png,400,265,3,without_mask,317,47,350,81
maksssksksss647.png,400,265,3,with_mask,361,23,397,53
maksssksksss647.png,400,265,3,with_mask,368,58,400,96
maksssksksss647.png,400,265,3,with_mask,294,123,339,172
maksssksksss648.png,400,267,3,with_mask,117,73,136,99
maksssksksss648.png,400,267,3,with_mask,194,24,225,62
maksssksksss648.png,400,267,3,with_mask,251,75,268,94
maksssksksss649.png,301,400,3,with_mask,144,252,233,383
maksssksksss650.png,267,400,3,with_mask,108,73,155,134
maksssksksss651.png,400,226,3,with_mask,186,41,217,77
maksssksksss652.png,301,400,3,with_mask,30,184,142,327
maksssksksss653.png,400,225,3,with_mask,77,69,130,112
maksssksksss653.png,400,225,3,with_mask,280,54,329,99
maksssksksss654.png,267,400,3,with_mask,88,70,206,195
maksssksksss655.png,301,400,3,without_mask,107,175,209,292
maksssksksss656.png,400,245,3,with_mask,26,56,43,77
maksssksksss656.png,400,245,3,with_mask,57,69,77,87
maksssksksss656.png,400,245,3,with_mask,115,51,126,65
maksssksksss656.png,400,245,3,with_mask,133,61,152,85
maksssksksss656.png,400,245,3,with_mask,143,51,155,66
maksssksksss656.png,400,245,3,with_mask,155,59,171,78
maksssksksss656.png,400,245,3,with_mask,172,107,192,127
maksssksksss656.png,400,245,3,with_mask,171,56,177,70
maksssksksss656.png,400,245,3,with_mask,186,60,197,75
maksssksksss656.png,400,245,3,with_mask,205,58,217,75
maksssksksss656.png,400,245,3,with_mask,216,58,233,78
maksssksksss656.png,400,245,3,with_mask,238,67,253,83
maksssksksss656.png,400,245,3,with_mask,253,72,268,91
maksssksksss656.png,400,245,3,with_mask,275,77,296,97
maksssksksss656.png,400,245,3,with_mask,284,47,293,60
maksssksksss656.png,400,245,3,with_mask,301,55,315,72
maksssksksss656.png,400,245,3,without_mask,316,56,330,71
maksssksksss656.png,400,245,3,with_mask,332,56,340,67
maksssksksss656.png,400,245,3,with_mask,345,51,361,67
maksssksksss656.png,400,245,3,with_mask,366,54,385,73
maksssksksss657.png,400,267,3,with_mask,26,58,40,74
maksssksksss657.png,400,267,3,with_mask,61,58,77,77
maksssksksss657.png,400,267,3,without_mask,84,48,95,59
maksssksksss657.png,400,267,3,without_mask,94,35,110,50
maksssksksss657.png,400,267,3,without_mask,133,44,151,61
maksssksksss657.png,400,267,3,with_mask,191,51,212,76
maksssksksss657.png,400,267,3,mask_weared_incorrect,210,41,219,56
maksssksksss657.png,400,267,3,without_mask,231,39,248,57
maksssksksss657.png,400,267,3,mask_weared_incorrect,255,36,273,54
maksssksksss657.png,400,267,3,with_mask,318,26,341,53
maksssksksss657.png,400,267,3,with_mask,295,28,306,40
maksssksksss657.png,400,267,3,with_mask,283,47,293,58
maksssksksss657.png,400,267,3,without_mask,18,38,30,52
maksssksksss658.png,267,400,3,mask_weared_incorrect,121,47,158,80
maksssksksss659.png,441,575,3,mask_weared_incorrect,113,97,252,251
maksssksksss660.png,301,400,3,without_mask,132,141,232,264
maksssksksss661.png,400,261,3,with_mask,11,63,30,81
maksssksksss661.png,400,261,3,with_mask,67,58,83,74
maksssksksss661.png,400,261,3,with_mask,100,59,114,76
maksssksksss661.png,400,261,3,with_mask,156,55,172,72
maksssksksss661.png,400,261,3,with_mask,176,54,188,68
maksssksksss661.png,400,261,3,with_mask,190,52,202,68
maksssksksss661.png,400,261,3,with_mask,203,40,216,50
maksssksksss661.png,400,261,3,with_mask,198,66,213,82
